Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,22,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,23,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,24,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,25,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,26,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,27,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,28,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,29,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,30,0.6,0.8,0.75,0.9,6.8,7,Froghopper or Spittlebugs,Spray them with a strong blast of water to dislodge nymphs from the plants,Bifenthrin found in Bifen XTS
Rice crops,18,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,19,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,20,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,21,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,22,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,23,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,24,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,25,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,26,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,27,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,28,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,29,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,30,0.8,1,0.4,0.6,7,8.4,Udbatta disease,Solar treatment of seeds is also effective in killing the pathogen carried in the seeds.,aureofungin (a fungicidal antibiotic) and mancozeb
Rice crops,29,0.85,0.85,0.7,0.8,5,8,Whorl Maggot,Reduce the potential for damage by rice whorl maggots by encouraging the rice to emerge quickly and grow erect.,"soft chemicals or bio-pesticides e.g. Neembased products (Achook 8.1l/ha, Nemason10l/ha, Nimbecidine 600ml/20l of water )."
Rice crops,30,0.85,0.85,0.7,0.8,5,8,Whorl Maggot,Reduce the potential for damage by rice whorl maggots by encouraging the rice to emerge quickly and grow erect.,"soft chemicals or bio-pesticides e.g. Neembased products (Achook 8.1l/ha, Nemason10l/ha, Nimbecidine 600ml/20l of water )."
Rice crops,31,0.85,0.85,0.7,0.8,5,8,Whorl Maggot,Reduce the potential for damage by rice whorl maggots by encouraging the rice to emerge quickly and grow erect.,"soft chemicals or bio-pesticides e.g. Neembased products (Achook 8.1l/ha, Nemason10l/ha, Nimbecidine 600ml/20l of water )."
Rice crops,32,0.85,0.85,0.7,0.8,5,8,Whorl Maggot,Reduce the potential for damage by rice whorl maggots by encouraging the rice to emerge quickly and grow erect.,"soft chemicals or bio-pesticides e.g. Neembased products (Achook 8.1l/ha, Nemason10l/ha, Nimbecidine 600ml/20l of water )."
Rice crops,33,0.85,0.85,0.7,0.8,5,8,Whorl Maggot,Reduce the potential for damage by rice whorl maggots by encouraging the rice to emerge quickly and grow erect.,"soft chemicals or bio-pesticides e.g. Neembased products (Achook 8.1l/ha, Nemason10l/ha, Nimbecidine 600ml/20l of water )."
Rice crops,25,0.8,0.8,0.5,0.63,4.5,7.5,Leaffolder,Avoid ratooning. Flood and plow field after harvesting if possible. Remove grassy weeds and reduce density of planting. ,Hunkar 550 (Chlorpyrifos 50% EC & Cypermethrin 5% EC)
Rice crops,26,0.8,0.8,0.5,0.63,4.5,7.5,Leaffolder,Avoid ratooning. Flood and plow field after harvesting if possible. Remove grassy weeds and reduce density of planting. ,Hunkar 550 (Chlorpyrifos 50% EC & Cypermethrin 5% EC)
Rice crops,27,0.8,0.8,0.5,0.63,4.5,7.5,Leaffolder,Avoid ratooning. Flood and plow field after harvesting if possible. Remove grassy weeds and reduce density of planting. ,Hunkar 550 (Chlorpyrifos 50% EC & Cypermethrin 5% EC)
Rice crops,28,0.8,0.8,0.5,0.63,4.5,7.5,Leaffolder,Avoid ratooning. Flood and plow field after harvesting if possible. Remove grassy weeds and reduce density of planting. ,Hunkar 550 (Chlorpyrifos 50% EC & Cypermethrin 5% EC)
Rice crops,11,0.8,0.8,0.5,0.63,4.5,7.5,Leaffolder,Avoid ratooning. Flood and plow field after harvesting if possible. Remove grassy weeds and reduce density of planting. ,Hunkar 550 (Chlorpyrifos 50% EC & Cypermethrin 5% EC)
Rice crops,12,0.85,0.85,0.7,0.8,6,7.5,Armyworm,Removing grass weeds from within the fields or around the borders of the fields.,"Carbaryl, methyl parathion, and permethrin spray"
Rice crops,13,0.85,0.85,0.7,0.8,6,7.5,Armyworm,Removing grass weeds from within the fields or around the borders of the fields.,"Carbaryl, methyl parathion, and permethrin spray"
Rice crops,14,0.85,0.85,0.7,0.8,6,7.5,Armyworm,Removing grass weeds from within the fields or around the borders of the fields.,"Carbaryl, methyl parathion, and permethrin spray"
Rice crops,28,0.85,0.85,0.7,0.8,6,7.5,Armyworm,Removing grass weeds from within the fields or around the borders of the fields.,"Carbaryl, methyl parathion, and permethrin spray"
Rice crops,29,0.85,0.85,0.7,0.8,6,7.5,Armyworm,Removing grass weeds from within the fields or around the borders of the fields.,"Carbaryl, methyl parathion, and permethrin spray"
Rice crops,30,0.85,0.85,0.7,0.8,6,7.5,Armyworm,Removing grass weeds from within the fields or around the borders of the fields.,"Carbaryl, methyl parathion, and permethrin spray"
Rice crops,18,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,19,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,20,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,21,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,22,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,23,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,24,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,25,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,26,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,27,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,28,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,29,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,30,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,31,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,32,0.8,0.8,0.59,0.59,5.8,6.5,Green Leaf Hopper,Rotating crop for a year and planting resistant varieties,Fenitrothion 50 EC 80 ml (or) Phosphamidon 40 SL 50 ml (or) Fenthion 100 EC 40 ml (or) Quinalphos 25 EC 80 ml (or) Phosalone 35 EC 120 ml (or)Monocrotophos 36 SL 40 ml.
Rice crops,30,0.5,0.8,0.71,0.83,5.9,8.1,Stink Bug,Destroy crop residues and weeds during soil preparation. Decrease spacing between plants and monitor irrigation water quality.,Lambda-cyhalothrin
Rice crops,25,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,26,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,27,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,28,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,29,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,30,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,29,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,30,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,31,0.6,0.8,0.41,0.58,6.5,7,Stem Borer ,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,32,0.6,0.8,0.41,0.58,6.5,7,Stem Borer,"Before transplanting, cut the leaf-top to reduce carry-over of eggs from the seedbed to the field.","carbofuran, diazinon or lindane"
Rice crops,25,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,26,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,27,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,28,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,29,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,30,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,29,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,30,0.9,0.9,0.4,0.6,5.5,7.5,Black Bug ,"Use resistant varieties. Remove the weeds and dry the rice field after plowing. During early infestation, raise the water level in the field for 2−3 days to force the insects to move upwards. ",Metarhizium anisopilae
Rice crops,20,0.85,0.85,0.8,1,6,7.8,Septoria Tritici Blotch,Remove infected plant debris and weeds. Avoid watering the foliage or facilitate its quick drying by providing enough space for sunlight. Use fungicidal sprays. ,triticonazole
Rice crops,21,0.85,0.85,0.8,1,6,7.8,Septoria Tritici Blotch,Remove infected plant debris and weeds. Avoid watering the foliage or facilitate its quick drying by providing enough space for sunlight. Use fungicidal sprays. ,triticonazole
Rice crops,22,0.85,0.85,0.8,1,6,7.8,Septoria Tritici Blotch,Remove infected plant debris and weeds. Avoid watering the foliage or facilitate its quick drying by providing enough space for sunlight. Use fungicidal sprays. ,triticonazole
